# Generated by tools/re/autoname.py from the engine's dispatch tables and the Twinsanity
# Editor's ConditionID / CommandID enums. Do not edit: regenerate instead.
# address	kind	name	detail
002f1738	L	Condition_AgentWasJumpedOn_Methods	condition 535 methods
002f1760	L	Condition_WillRunOffCliff_Methods	condition 533 methods
002f1788	L	Condition_WillHitWall_Methods	condition 532 methods
002f17b0	L	Condition_AgentWasSlid_Methods	condition 523 methods
002f17d8	L	Condition_AgentWasKneeDropped_Methods	condition 522 methods
002f1800	L	Condition_AgentWasSpun_Methods	condition 521 methods
002f1828	L	Condition_AgentWasAttacked_Methods	condition 534 methods
002f1850	L	Condition_AgentWasWalkedInto_Methods	condition 536 methods
002f1878	L	Condition_AgentWasTouched_Methods	condition 520 methods
002f18c8	L	Condition_AgentIsOnGround_Methods	condition 518 methods
002f18f0	L	Command_AddAmmo_Methods	command 636 methods
002f1ab0	L	Command_ExitVehicleMode_Methods	command 569 methods
002f1af0	L	Command_SetVehicleHoverboard_Methods	command 571 methods
002f1b30	L	Command_SetVehicleHumiliskate_Methods	command 555 methods
002f1b70	L	Command_SetVehicleWrestleCreature_Methods	command 601 methods
002f1bb0	L	Command_SetVehicleRollerbrawl_Methods	command 570 methods
002f1c30	L	Command_Shoot_Methods	command 548 methods
002f1cf0	L	Command_DetachAllLinkedAgents_Methods	command 554 methods
002f1d30	L	Command_AttachAllLinkedAgents_Methods	command 553 methods
002f1d70	L	Command_CloseAllLinkedFurniture_Methods	command 552 methods
002f1db0	L	Command_OpenAllLinkedFurniture_Methods	command 551 methods
002f1e30	L	Command_DUMMY_NowGoForwardCollidable_Methods	command 532 methods
002f1e70	L	Command_TriggerBalancedCrateFalling_Methods	command 519 methods
002f1eb0	L	Command_TriggerAllNitroCrates_Methods	command 522 methods
002fd918	L	Command_DestroySpawnedAttachment_Methods	command 75 methods
002fdb18	L	Command_SetSound_Methods	command 86 methods
002fdb98	L	Command_EndContextMusic_Methods	command 89 methods
002fdbd8	L	Command_BeginMusic_Methods	command 88 methods
002fdc98	L	Command_ShadowToggle_Methods	command 191 methods
002fdcd8	L	Command_SetShadowRectangle_Methods	command 190 methods
002fdd18	L	Command_SetShadowMesh_Methods	command 189 methods
002fdd58	L	Command_SetShadowCircle_Methods	command 188 methods
002fdd98	L	Command_SetShadow_Methods	command 187 methods
002fe1d8	L	Command_ClearWobble_Methods	command 13 methods
002fe298	L	Command_AlterWobblePhase_Methods	command 87 methods
002fe2d8	L	Command_SetWobble_Methods	command 12 methods
002fe398	L	Command_DUMMY_197_Methods	command 197 methods
002fe498	L	Command_DiscardRoute_Methods	command 39 methods
002fe518	L	Command_NextRouteNode_Methods	command 36 methods
002fe5d8	L	Command_NextKey_Methods	command 5 methods
002fe658	L	Command_ToggleState_Methods	command 35 methods
002fe698	L	Command_SetState_Methods	command 34 methods
002fe818	L	Command_TriggerLinkedObjects_Methods	command 33 methods
002fe958	L	Command_RotWarp_Methods	command 29 methods
002fe998	L	Command_SubtypeOf177_Methods	command 179 methods
002fea18	L	Command_StopMoving_Methods	command 61 methods
002fead8	L	Command_NowStrafeRight_Methods	command 17 methods
002feb18	L	Command_NowStrafeLeft_Methods	command 16 methods
002feb58	L	Command_NowMoveBackwards_Methods	command 15 methods
002feb98	L	Command_NowMoveForwards_Methods	command 14 methods
002fedd8	L	Command_ClearFocus_Methods	command 52 methods
002fee98	L	Command_RequestAttachmentFocus_Methods	command 57 methods
002ff158	L	Command_ForceAnimUpdate_Methods	command 74 methods
002ff218	L	Command_ControllerRumble_Methods	command 214 methods
002ff598	L	Command_RestartPrevious_Methods	command 7 methods
002ff658	L	Command_DestroyMe_Methods	command 85 methods
002ff698	L	Command_ClearThreats_Methods	command 31 methods
002ff7d8	L	Command_SetBehaviourPriority_Methods	command 42 methods
002ff8d8	L	Command_RunScriptSlot_Methods	command 124 methods
002ff9e8	L	Condition_IsInExternalScript_Methods	condition 6 methods
002ffb00	L	Condition_FocusHeadCanSeeMe_Methods	condition 44 methods
002ffb28	L	Condition_FocusHeadLookingAtMe_Methods	condition 43 methods
002ffb78	L	Condition_HeadLookingAtRouteNode_Methods	condition 42 methods
002ffbc8	L	Condition_HeadCanSeeFocus_Methods	condition 41 methods
002ffbf0	L	Condition_HeadLookingAtFocus_Methods	condition 40 methods
002ffc18	L	Condition_CameraCanSeeMe_Methods	condition 39 methods
002ffc40	L	Condition_ClearLineOfSightToCamera_Methods	condition 38 methods
002ffc68	L	Condition_InCameraFrustrum_Methods	condition 37 methods
002ffc90	L	Condition_CameraFacingMe_Methods	condition 36 methods
002ffcb8	L	Condition_MeFacingCamera_Methods	condition 35 methods
002ffce0	L	Condition_ClearLineOfSightToRouteNode_Methods	condition 28 methods
002ffd08	L	Condition_MeFacingRouteNode_Methods	condition 27 methods
002ffd30	L	Condition_FocusAgentCanSeeMe_Methods	condition 25 methods
002ffd58	L	Condition_CanSeeFocus_Methods	condition 26 methods
002ffdd0	L	Condition_HeightAboveFocus_Methods	condition 29 methods
002ffe48	L	Condition_ClearLineOfSightToFocus_Methods	condition 24 methods
002ffe70	L	Condition_FocusFacingMe_Methods	condition 23 methods
002ffee8	L	Condition_MeFacingFocus_Methods	condition 22 methods
003000f0	L	Condition_ZCycle_Methods	condition 76 methods
00300118	L	Condition_YCycle_Methods	condition 75 methods
00300140	L	Condition_XCycle_Methods	condition 74 methods
00300168	L	Condition_GetAnimationTimeRemaining_Methods	condition 58 methods
00300190	L	Condition_AnimationFinished_Methods	condition 7 methods
00300280	L	Condition_CurrentKeyEquals_Methods	condition 52 methods
00300348	L	Condition_CurrentKey_Methods	condition 11 methods
00300370	L	Condition_GotKeys_Methods	condition 14 methods
003003e8	L	Condition_GotRoute_Methods	condition 13 methods
00300438	L	Condition_InsideEdgeEndNode_Methods	condition 21 methods
00300460	L	Condition_InsideEdgeStartNode_Methods	condition 20 methods
00300488	L	Condition_IsPathComplete_Methods	condition 8 methods
003004d8	L	Condition_GotAnyUserMessage_Methods	condition 50 methods
00300500	L	Condition_GotUserMessageEquals_Methods	condition 51 methods
00300550	L	Condition_AttachedToAnAgent_Methods	condition 48 methods
00300578	L	Condition_GotAttachmentOnExit_Methods	condition 55 methods
003005a0	L	Condition_LostAllAttachments_Methods	condition 64 methods
00300618	L	Condition_GotLinkedObject_Methods	condition 73 methods
00300640	L	Condition_GotAttachedObject_Methods	condition 49 methods
00300708	L	Condition_SoftFlagSet_Methods	condition 67 methods
00300758	L	Condition_ActorSubtypeEquals_Methods	condition 47 methods
00300780	L	Condition_IsBusy_Methods	condition 65 methods
003007a8	L	Condition_Random_Methods	condition 3 methods
003007d0	L	Condition_TimeInUnit_Methods	condition 5 methods
003007f8	L	Condition_Else_Methods	condition 2 methods
00300898	L	Condition_CounterValueEqualsThreshold_Methods	condition 60 methods
003008c0	L	Condition_CounterValue_Methods	condition 59 methods
003009d8	L	Condition_SqrMoveSpeed_Methods	condition 62 methods
00300a28	L	Condition_IsResting_Methods	condition 61 methods
00300ac8	L	Condition_TouchingAnyAgent_Methods	condition 54 methods
00300af0	L	Condition_TouchingTerrain_Methods	condition 53 methods
00300b68	L	Condition_IsLoadZoneStateSet_Methods	condition 12 methods
00300b90	L	Condition_IsVisible_Methods	condition 4 methods
00300bb8	L	Condition_IsCollidable_Methods	condition 1 methods
003016f8	L	Command_BroadcastUserMessage_Methods	command 55 methods
00301778	L	Command_ClearUserMessage_Methods	command 66 methods
003017f8	L	Command_ForceVolumeController_Methods	command 165 methods
00301878	L	Command_UnsupportAbove_Methods	command 51 methods
003018b8	L	Command_RequestDetach_Methods	command 77 methods
003018f8	L	Command_UnsupportOverFocus_Methods	command 50 methods
00301978	L	Command_ThrowAttachedObject_Methods	command 49 methods
003019f8	L	Command_DropAttachedObject_Methods	command 48 methods
00301a38	L	Command_DetachAllSprings_Methods	command 81 methods
00301ab8	L	Command_AttachFocusObject2_Methods	command 94 methods
00301d78	L	Command_ClearContactResponse_Methods	command 84 methods
00301df8	L	Command_ApplyImpulse_Methods	command 76 methods
00301eb8	L	Command_RevertColliderMotion_Methods	command 71 methods
00301ef8	L	Command_ContinueColliderMotion_Methods	command 70 methods
00301ff8	L	Command_ClearCollisions_Methods	command 53 methods
00302078	L	Command_SetSurface_Methods	command 167 methods
00302138	L	Command_SetLogicalRadius_Methods	command 40 methods
00302220	L	Condition_BoxAboveIsOverlapped_Methods	condition 72 methods
00302298	L	Condition_MeToInitPosSqrDist_Methods	condition 9 methods
00302310	L	Condition_FocusIsBusy_Methods	condition 66 methods
00302338	L	Condition_FocusHasAttachment_Methods	condition 63 methods
003023d8	L	Condition_FocusActorEquals_Methods	condition 46 methods
003024a0	L	Condition_GotAnyFocus_Methods	condition 45 methods
003026a8	L	Condition_MeToFocusSqrDist_Methods	condition 10 methods
